"Nr Zona";"Cod Processual Res nº 65/CNJ";"Endereço";"CEP";"Bairro";"Município Sede";"UF";
"66";"09-0066";"RUA AFONSO FERREIRA, QD 49";"75920000";"ARANTES";"SANTA HELENA DE GOIÁS";"GO"
"67";"09-0067";"RUA DOS RODOVIÁRIOS, N 20";"75190000";"JARDIM INDIANAPOLIS";"LEOPOLDO DE BULHÕES";"GO"
"68";"09-0068";"AV JOAQUIM VITAL, QD 2, LT 5, PREDIO DO FORUM";"75940000";"RESIDENCIAL FENIX";"EDÉIA";"GO"
"72";"09-0072";"PRACA CÍVICA, EDIFÍCIO DO FÓRUM, CARTÓRIO ELEITORAL";"76300000";"CENTRO";"CERES";"GO"
"74";"09-0074";"AV. MATO GROSSO, N. 81";"76380000";"SETOR UNIVERSITARIO";"GOIANÉSIA";"GO"
"76";"09-0076";"AV. ARAPUÁ ESQ AV MANDAGUARI - QD 33 TL 16/18. FORUM DE RUBIATABA";"76350000";"SETOR BELA VISTA";"RUBIATABA";"GO"
"77";"09-0077";"RUA 45 ESQ. C. RUA 56 E RUA 04 ED. DO FORUM";"76680000";"CENTRO";"ITAPURANGA";"GO"
"79";"09-0079";"AVENIDA BRASÍLIA, QD. 61, EDIFÍCIO DO FÓRUM";"76220000";"SETOR AEROPORTO";"FAZENDA NOVA";"GO"
"80";"09-0080";"RUA RIO CLARO - 1.619";"76100000";"CENTRO";"SÃO LUÍS DE MONTES BELOS";"GO"
"82";"09-0082";"GO 164 KM 2, SETOR ADOLFO BEZERRA DE MENEZES";"76150000";"CENTRO";"MOSSÂMEDES";"GO"
"83";"09-0083";"RUA ALCIENE SOARES, QD 33, S/N - ED. DO FÓRUM";"75880000";"CENTRO";"PARANAIGUARA";"GO"
"84";"09-0084";"AV. GOVERNADOR DOS MUTIRÕES, QD 05, LT 01,";"75950000";"REDENTOR";"JANDAIA";"GO"
"85";"09-0085";"AV DAS OLIVEIRAS QD 23 ESQ C/ RUA 2.019";"76510000";"NOVO HORIZONTE";"CRIXÁS";"GO"
"86";"09-0086";"RODOVIA GO 154, KM 155, PERÍMETRO URBANO";"76660000";"CENTRO";"ITAGUARU";"GO"
"87";"09-0087";"RUA BRIGADEIRO EDUARDO GOMES, ESQUINA COM RUA 124, ÁREA ESPECIAL";"72930000";"SETOR NOVA ALEXÂNIA";"ALEXÂNIA";"GO"
"88";"09-0088";"RODOVIA GO-239 ESQ.C/ AV.JESUS DE NAZARÉ, EDIFÍCIO DO FÓRUM";"76490000";"SETOR NOVO HORIZONTE";"MARA ROSA";"GO"
"89";"09-0089";"AV. NOSSA SENHORA APARECIDA QD. 12 - EDIFICIO DO FÓRUM";"75170000";"BAIRRO VITORIA";"GOIANÁPOLIS";"GO"
"90";"09-0090";"PRAÇA DA MATRIZ, LOTE 06, QUADRA 60";"72940000";"CENTRO";"ABADIÂNIA";"GO"
"91";"09-0091";"RUA ALVINO MARQUES, QD. 14, LT. 01, S/N, EDIFÍCIO DO FÓRUM, CENTRO";"75580000";"CENTRO";"PANAMÁ";"GO"
"93";"09-0093";"RUA ADEMAR LUIZ DE MIRANDA, Q 32, L01, EDIFÍCIO DO FÓRUM.";"75610000";"CENTRO";"JOVIÂNIA";"GO"
"94";"09-0094";"AV. MARANHAO C/  RUA 10, QD. 101.";"76590000";"SETOR ALTO ALEGRE";"SÃO MIGUEL DO ARAGUAIA";"GO"
"95";"09-0095";"RUA REBOUCAS N 685  EDIFICIO DO FORUM";"76270000";"SETOR SAO FRANCISCO";"JUSSARA";"GO"
"96";"09-0096";"RUA JOÃO VIEIRA MACHADO, N 535, ESQ. RUA GILDA SEVERINO BARBOSA";"75815000";"CENTRO";"ITAJÁ";"GO"
"97";"09-0097";"RUA 28, QUADRA 19, LOTE 1 A 12";"75870000";"SETOR SEBASTIAO DE FREITAS";"CACHOEIRA ALTA";"GO"
"98";"09-0098";"RUA 11 C/ RUA 6, QD.APM3, LT.AREA1";"75355000";"RESIDENCIAL DONA ZIZINHA";"VARJÃO";"GO"
"99";"09-0099";"PRAÇA DIOGO TELLES CAVALCANTE N 198 EDIFICIO DO FÓRUM";"73790000";"CENTRO";"CAVALCANTE";"GO"
"100";"09-0100";"ALAMEDA LÍRIO DO CAMPO, QD 13, LT 01, JARDIM CACHOEIRA";"76340000";"CENTRO";"CARMO DO RIO VERDE";"GO"
"101";"09-0101";"RUA ITAJÁ, QD 07 - PRÉDIO DO FÓRUM";"75370000";"SETOR VERDES MARES II";"GOIANIRA";"GO"
"102";"09-0102";"AV. LÁZARO TEODORO, N 849 - ED. FÓRUM";"76230000";"SETOR DOS PALMARES";"PIRANHAS";"GO"
"103";"09-0103";"RODOVIA GO-222, QD. 01, LT. 05, FÓRUM, SETOR SOL NASCENTE";"75410000";"SOL NASCENTE";"ARAÇU";"GO"
"105";"09-0105";"RUA DAS LARANJEIRAS, QUADRA 15-C, LOTE 14, SETOR AEROPORTO";"73840000";"CENTRO";"CAMPOS BELOS";"GO"
"106";"09-0106";"AVENIDA JOSE JUNQUEIRA DE ALMEIDA 714";"75813000";"SETOR SAO PAULO";"CAÇU";"GO"
"109";"09-0109";"RUA 20, QD. 78, LT. 04 A 11";"76290000";"SETOR RODOVIARIO";"ITAPIRAPUÃ";"GO"
"110";"09-0110";"RUA ALFREDO CAMÕES DE ARAÚJO, QD. 01, LT. 12";"76700000";"SETOR CAMOES";"MOZARLÂNDIA";"GO"
"112";"09-0112";"RUA 46, QD. 10, N. 125, EDIFICIO DO FORUM LOCAL";"76310000";"RIALMA II";"RIALMA";"GO"
"113";"09-0113";"AVENIDA 05 DE JANEIRO, ESQ. COM AV. X,  QD. M, LTS 07/15.";"76160000";"SETOR PLANALTO";"SANCLERLÂNDIA";"GO"
"114";"09-0114";"RUA FAUSTINO LINO DE ARAUJO, 721 - ED. DO FORUM";"76640000";"CENTRO";"TAQUARAL DE GOIÁS";"GO"
"115";"09-0115";"RUA SANTA RITA DE CÁSSIA N 33 CENTRO";"76110000";"CENTRO";"TURVÂNIA";"GO"
"118";"09-0118";"RUA SÃO JOÃO, QD. 10B, ED. DO FÓRUM";"76485000";"SETOR SOL NASCENTE";"ESTRELA DO NORTE";"GO"
"119";"09-0119";"RUA 10 QD W LTES 06/09, SETOR ARAGUAIA";"74981100";"SETOR ARAGUAIA";"APARECIDA DE GOIÂNIA";"GO"
"120";"09-0120";"RODOVIA GO-060, ESQ. COM AVENIDA RIO CLARO, Q. 13, L. 1-5";"76205000";"CENTRO";"ISRAELÂNDIA";"GO"
"121";"09-0121";"AV. RIO CLARO,  N. 92,  EDIFÍCIO DO FÓRUM";"76130000";"CENTRO";"IVOLÂNDIA";"GO"
"123";"09-0123";"RUA FRANCISCO MOTA LIMA  ESQ/ COM RUA 02";"73950000";"CENTRO";"ALVORADA DO NORTE";"GO"
"124";"09-0124";"AV. GOIÁS, 779";"75570000";"SETOR ALVORADA";"BOM JESUS DE GOIÁS";"GO"
"125";"09-0125";"RUA MARECHAL HUMBERTO CASTELO BRANCO, S/N  (PRÉDIO DO FÓRUM)";"76470000";"CENTRO";"FORMOSO";"GO"
"126";"09-0126";"AV. MUTIRÃO N. 2313 QD L-28 LT 08-09";"74015010";"SETOR MARISTA";"GOIÂNIA";"GO"
"127";"09-0127";"AV. MUTIRÃO ESQUINA COM A AV. T-7, N. 371 - 4 ANDAR- SALA 404";"74140110";"SETOR OESTE";"GOIÂNIA";"GO"
"128";"09-0128";"RUA JOÃO LEMOS SOBRINHO, 31- ED. FORUM";"75960000";"CENTRO";"ACREÚNA";"GO"
"130";"09-0130";"RUA I, QD. 16, N. 60";"76450000";"CONJUNTO HABITACIONAL PRIMAVERA";"MINAÇU";"GO"
"131";"09-0131";"RUA 06, QUADRA AE1, LT AE1";"73700000";"SETOR OESTE";"PADRE BERNARDO";"GO"
"132";"09-0132";"RUA 10 QD W LT 06/09";"74981100";"SETOR ARAGUAIA";"APARECIDA DE GOIÂNIA";"GO"
"133";"09-0133";"AVENIDA T-7, N 371, 4 ANDAR, EDIFÍCIO COMERCIAL LOURENÇO OFFICE";"74150340";"SETOR MARISTA";"GOIÂNIA";"GO"
"134";"09-0134";"AV. MUTIRÃO C/ AV. T7, N.371, 4 ANDAR, SL. 406, ED. CONCEPT OFFICE";"74140110";"SETOR OESTE";"GOIÂNIA";"GO"
"135";"09-0135";"AVENIDA MUTIRÃO, NR 2313, QUADRA L-28, LOTE 8/9";"74150340";"SETOR MARISTA";"GOIÂNIA";"GO"
"136";"09-0136";"AVENIDA MUTIRÃO, 2313, QD 08 LT 08/09";"74150340";"SETOR MARISTA";"GOIÂNIA";"GO"
"137";"09-0137";"RUA AUGUSTO DE LIMA, QD 06 LT 03 RESIDENCIAL VIRGINIA CORREA";"75080050";"MARACANANZINHO";"ANÁPOLIS";"GO"
"138";"09-0138";"AV. PAPA JOÃO PAULO II, N. 300";"75528370";"DOM BOSCO";"ITUMBIARA";"GO"
"139";"09-0139";"AV. DR. NEILOR ROLIN, QD. MOS, LT. 01";"72815560";"PARQUE JK";"LUZIÂNIA";"GO"
"140";"09-0140";"RUA UMBELINO FONSECA QD 83 LT 11/12";"75909090";"SETOR MORADA DO SOL";"RIO VERDE";"GO"
"141";"09-0141";"RUA AUGUSTO DE LIMA, QD. 06 LT. 03";"75080850";"MARACANANZINHO";"ANÁPOLIS";"GO"
"142";"09-0142";"AVENIDA DO NÍQUEL, ÁREA INSTITUCIONAL 06, EDIFÍCIO DO FÓRUM";"76390000";"SETOR RESIDENCIAL ALFREDO SEBASTIÃO BATISTA";"BARRO ALTO";"GO"
"143";"09-0143";"ED. DO FÓRUM, RODOVIA GO-118";"73770000";"ÁREA DE EXPANSÃO URBANA";"ALTO PARAÍSO DE GOIÁS";"GO"
"144";"09-0144";"RUA AUGUSTO DE LIMA, QD 06 LT 03 RESIDENCIAL VIRGINIA CORREA";"75080850";"MARACANANZINHO";"ANÁPOLIS";"GO"
"145";"09-0145";"RUA 10, QUADRA W,  LOTES 06/09, SETOR ARAGUAIA";"74981100";"SETOR ARAGUAIA";"APARECIDA DE GOIÂNIA";"GO"
"146";"09-0146";"AV MUTIRÃO, QD L-28, LT 8/9, NR 2.313";"74150340";"SETOR MARISTA";"GOIÂNIA";"GO"
"147";"09-0147";"AV MUTIRÃO, 2313 QD L-28 LT 08/09";"74003010";"SETOR MARISTA";"GOIÂNIA";"GO"
