185a. ZE - GUARULHOS;EE. PROFº PASCHOAL MAIMONI FILHO;RUA TELHA, 100;GUARULHOS;Da 204ª à 207ª;;" "",""206ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185a. ZE - GUARULHOS;EE. PROFª THEREZINHA CLOSA ELEUTERIO;RUA CHARLES MIARS COOPER, 432;GUARULHOS;Da 2ª à 15ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185a. ZE - GUARULHOS;EE. REPÚBLICA DA VENEZUELA;RUA CAMPO ALEGRE, 221;GUARULHOS;Da 208ª à 211ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185a. ZE - GUARULHOS;EPG BÁRBARA CRISTINA;RUA TREZE, S/N;GUARULHOS;319ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185a. ZE - GUARULHOS;EPG DORCELINA DE OLIVEIRA FOLADOR;RUA UMUARAMA, 290;GUARULHOS;Da 246ª à 248ª;; 358ª;" "",""247ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185a. ZE - GUARULHOS;EPG DORIVAL CAYMMI;RUA DA GRANJA, S/N;GUARULHOS;1ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185a. ZE - GUARULHOS;EPG GIANFRANCESCO GUARNIERI;RUA MARCONDES MUNHOZ, S/N;GUARULHOS;316ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185a. ZE - GUARULHOS;EPG GRACILIANO RAMOS;RUA JURAMENTO, 582;GUARULHOS;320ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185a. ZE - GUARULHOS;EPG IONE GONCALVES DE OLIVEIRA DI CONTI;ESTRADA DO SACRAMENTO, 777;GUARULHOS;Da 160ª à 167ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185a. ZE - GUARULHOS;EPG MANUEL BANDEIRA;RUA JUTAI, 459;GUARULHOS;Da 222ª à 225ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185a. ZE - GUARULHOS;EPG MAURO ROLDÃO NETO;RUA JACUTINGA, 536;GUARULHOS;317ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185a. ZE - GUARULHOS;EPG NELSON DE ANDRADE;RUA BERILO, 190;GUARULHOS;Da 226ª à 233ª.;233ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185a. ZE - GUARULHOS;EPG PROFª JEANETE BEAUCHAMP (CEU PIMENTAS);ESTRADA DO CAMINHO VELHO, 351;GUARULHOS;321ª;; 357ª; 363ª;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185a. ZE - GUARULHOS;EPG SOPHIA FANTAZZINI CECCHINATO;RUA ANTONIO ELIAS RODRIGUES, 369;GUARULHOS;Da 97ª à 105ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185a. ZE - GUARULHOS;FUNDAÇÃO CASA I;RUA MINISTRO HIPÓLITO,3650;GUARULHOS;271ª.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185a. ZE - GUARULHOS;FUNDAÇÃO CASA II;RUA MINISTRO HIPÓLITO, 3650;GUARULHOS;272ª.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;ADI ANÁLIA DE LUCCA FURLAN;RUA CEL. HÉLIO CALDAS, 101,     -      CRUZEIRO DO SUL;SANTA BÁRBARA D'OESTE;173ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;CENTRO EDUCACIONAL SESI N. 99;AV MARIO DEDINI. 216;SANTA BÁRBARA D'OESTE;Da 56ª à 61ª;; 321ª; 352ª;" "",""352ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;CENTRO SOCIAL URBANO;AV DE CILLOS, S/N;SANTA BÁRBARA D'OESTE;Da 53ª à 55ª.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;COLEGIO PRO CULTURA ANGLO;AV DA SAUDADE, 461;SANTA BÁRBARA D'OESTE;Da 11ª à 13ª;; 278ª; 288ª;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;CRECHE MUNICIPAL ANTONIO MOLLON;R DO NIQUEL, 867;SANTA BÁRBARA D'OESTE;Da 76ª à 78ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE  PROF LAURA EMMIE PYLES;RUA DA BORRACHA, 500;SANTA BÁRBARA D'OESTE;166ª;; 320ª;" "",""310ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE COMENDADOR EMILIO ROMI;PRACA DONA CAROLINA 11;SANTA BÁRBARA D'OESTE;Da 1ª à 10ª;;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE CORONEL LUIS ALVES;R PADRE ANCHIETA, 173;SANTA BÁRBARA D'OESTE;Da 18ª à 25ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE DARCI APARECIDA MATERAZZO(CAIC);R ARTUR GONCALVES DA SILVA, S/N;SANTA BÁRBARA D'OESTE;167ª;; 242ª; 258ª; 276ª; 292ª; 311ª; 329ª; 342ª; 351ª; 369ª;" "",""351ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE. DIRCEU DIAS CARNEIRO;RUA GUAIANAZES, 1504;SANTA BÁRBARA D'OESTE;228ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE GEMMA VASCONCELOS CAMARGO CAPELLO;R OURO PRETO, 234;SANTA BÁRBARA D'OESTE;164ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE JADYR GUIMARAES DE CASTRO;R TEN CEL JOSE GABRIEL DE OLIVEIRA SOUZA, 751;SANTA BÁRBARA D'OESTE;159ª;; 281ª; 302ª; 323ª; 353ª; 357ª; 374ª;" "",""353ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE JOSE GABRIEL DE OLIVEIRA;AV DE CILLOS, 67;SANTA BÁRBARA D'OESTE;113ª;; 349ª; 368ª;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE MARIA DE LOURDES MAIA FROTA;AV DO PEDROSO, 3794;SANTA BÁRBARA D'OESTE;160ª;; 300ª; 336ª; 356ª; 370ª;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE MARIA JUDITA SAVIOLI DE OLIVEIRA;R BARTOLOMEU DE GUSMAO, 162;SANTA BÁRBARA D'OESTE;227ª;;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE MONSENHOR HENRIQUE NICOPELLI;RUA DO AÇÚCAR, 284;SANTA BÁRBARA D'OESTE;181ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE PROF ANTONIO DE ARRUDA RIBEIRO;R AMADOR BUENO DE CAMPOS, 52;SANTA BÁRBARA D'OESTE;224ª.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE PROF ANTONIO MATARAZZO;R NORUEGA, 2165;SANTA BÁRBARA D'OESTE;Da 99ª à 100ª;; 175ª; 186ª; 198ª; 205ª;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE PROF. ATTILIO DEXTRO;RUA ALEXANDRE FURLAN, 135;SANTA BÁRBARA D'OESTE;178ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE PROF. EDUARDO SILVA;RUA BELO HORIZONTE, 1200;SANTA BÁRBARA D'OESTE;177ª;; 272ª; 293ª; 305ª; 334ª;" "",""293ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE PROF INOCENCIO MAIA;R JOAO LINO, 525;SANTA BÁRBARA D'OESTE;112ª;; 338ª; 373ª;" "",""315ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE PROF IRENE DE ASSIS SAES;R TUPINIQUINS, 195;SANTA BÁRBARA D'OESTE;Da 62ª à 65ª;; 235ª; 348ª; 371ª;" "",""64ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE PROF JORGE CALIL ASSAD SALLUM;R ALBERTO NOVAES, 240;SANTA BÁRBARA D'OESTE;222ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE PROF. JOSE DOMINGOS RODRIGUES;RUA DO RAYON,451;SANTA BÁRBARA D'OESTE;Da 90ª à 96ª;;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE PROF. LUZIA BARUQUE KIRSCHE;RUA EDISON DANIEL DOS SANTOS MANO,50;SANTA BÁRBARA D'OESTE;180ª;; 325ª; 358ª; 375ª;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE PROFA ALCHESTE DE GODOY ANDYA;AV DO COMERCIO, 597;SANTA BÁRBARA D'OESTE;Da 83ª à 89ª;; 267ª; 277ª; 295ª; 316ª;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE PROFA BENEDICTA ARANHA DE OLIVEIRA LINO;R GAL ORLANDO GEISEIL, 715;SANTA BÁRBARA D'OESTE;223ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE PROFA ELISABETE STEAGALL PIRTOUSCHEG;R DO COBRE, 772;SANTA BÁRBARA D'OESTE;Da 66ª à 75ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE PROFA GUIOMAR DIAS DA SILVA;R MANAUS, 230;SANTA BÁRBARA D'OESTE;171ª;; 280ª; 297ª; 324ª; 343ª; 361ª; 376ª;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE PROFA HELOIZA THEREZINHA MURBACH LACAVA;R INGLATERRA, 36;SANTA BÁRBARA D'OESTE;131ª;; 254ª; 271ª; 287ª; 306ª; 322ª; Da 354ª à 355ª; 372ª;" "",""354ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE PROFA JUVELINA DE OLIVEIRA RODRIGUES;R ALEXANDRE DE BARROS, 86;SANTA BÁRBARA D'OESTE;Da 97ª à 98ª;; 232ª; 255ª; 275ª; 296ª; 328ª;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE PROFA MARIA DE LOURDES BEOZZO FRANCHI;R DANTE MARTIGNAGO,  793;SANTA BÁRBARA D'OESTE;165ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE PROFA MARIA GUILHERMINA L FAGUNDES;R CARLOS CHAGAS, 625;SANTA BÁRBARA D'OESTE;Da 26ª à 38ª.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE PROFA MARIA JOSE MARGATO BROCATTO;R DO COURO,1381;SANTA BÁRBARA D'OESTE;101ª;; 138ª; 142ª; 144ª; 149ª; 151ª; 154ª; 158ª; 362ª;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE PROFA NEUZA MARIA NAZATO DE CARVALHO;R DO OURO, 1174;SANTA BÁRBARA D'OESTE;Da 81ª à 82ª;; 318ª; 337ª;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE PROFA ODAIR DE OLIVEIRA SEGAMARCHI;AV ANTONIO MORAES DE BARROS, 63;SANTA BÁRBARA D'OESTE;169ª;; 365ª;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE ROMANA DE OLIVEIRA SALES CUNHA;RUA MONTE ALEGRE DO SUL, 851;SANTA BÁRBARA D'OESTE;174ª;; 301ª; 332ª;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE ULISSES OLIVEIRA VALENTE;R PRUDENTE DE MORAES, 222;SANTA BÁRBARA D'OESTE;Da 39ª à 52ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;EE.PROF SONIA APPARECIDA BATAGLIA CARDOSO;AV. DA INDUSTRIA,SN;SANTA BÁRBARA D'OESTE;179ª;;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186a. ZE - SANTA BÁRBARA D'OESTE;UNIVERSIDADE METODISTA DE PIRACICABA;ROD SANTA BARBARA IRACEMAPOLIS, KM 1;SANTA BÁRBARA D'OESTE;Da 14ª à 17ª;; 263ª; 331ª;" "",""263ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187a. ZE - SANTA FÉ DO SUL;EE CIRLEY VOLPE LOPES;ALAMEDA RIO AMAZONAS, S/N;SANTA FÉ DO SUL;65ª;; 122ª;" "",""77ª"; 94ª; 102ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187a. ZE - SANTA FÉ DO SUL;EE DOMINGOS DONATO RIVELLI;AV SANTANA, 767;SANTANA DA PONTE PENSA;Da 33ª à 36ª;; 36ª; 62ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187a. ZE - SANTA FÉ DO SUL;EE MIGUEL RENDA;AV PRES VARGAS, 539;TRÊS FRONTEIRAS;Da 42ª à 44ª;; 44ª; 67ª; 86ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187a. ZE - SANTA FÉ DO SUL;EE PREF ANTÔNIO BEZERRA DE ARAÚJO;RUA  PROFA MARIA PARDINHO S CONCEIÇÃO, 410;SANTA CLARA D'OESTE;Da 5ª à 8ª;; 7ª; 8ª; 55ª; 72ª; 90ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187a. ZE - SANTA FÉ DO SUL;EE PROF ITAEL DE MATTOS;RUA OITO, 764;SANTA FÉ DO SUL;Da 9ª à 13ª;; 120ª;" "",""84ª"; 107ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187a. ZE - SANTA FÉ DO SUL;EE PROF JOSÉ JOAQUIM DOS SANTOS;AV BANDEIRANTES, 705;TRÊS FRONTEIRAS;Da 50ª à 51ª;; 51ª; 61ª; 85ª; 106ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187a. ZE - SANTA FÉ DO SUL;EE PROFA AGNES RONDON RIBEIRO;AV NAVARRO DE ANDRADE, 1104;SANTA FÉ DO SUL;Da 17ª à 23ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187a. ZE - SANTA FÉ DO SUL;EE PROFA MARIA DAS DORES FERREIRA DA ROCHA;RUA THEODOMIRO ALVES CORRÊA, 476;SANTA RITA D'OESTE;Da 37ª à 41ª;; 40ª; 41ª; 54ª; 93ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187a. ZE - SANTA FÉ DO SUL;EE PROFA MARINA DE OLIVEIRA;AV NAVARRO DE ANDRADE, 49;SANTA FÉ DO SUL;Da 24ª à 28ª;;" "",""76ª"; 82ª; 100ª; 108ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187a. ZE - SANTA FÉ DO SUL;EE PROFA TEREZA SIQUEIRA MENDES;RUA DEZOITO, 795;SANTA FÉ DO SUL;Da 52ª à 53ª;;" "",""80ª"; 99ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187a. ZE - SANTA FÉ DO SUL;EE ROSIMARES CAMARGO BENITEZ;RUA PERIMETAL LESTE, 1320;SANTA FÉ DO SUL;74ª;; 101ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187a. ZE - SANTA FÉ DO SUL;EE RUBENS DE OLIVEIRA CAMARGO;AV GUIMARÃES ROSA, 40;RUBINÉIA;Da 1ª à 3ª;; 2ª; 3ª; 56ª; 69ª; 89ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187a. ZE - SANTA FÉ DO SUL;EMEIEF PROFA MARIA ANGELINA DE MATTOS AZEVEDO NOVAES;RUA DO COMÉRCIO, S/N;RUBINÉIA;4ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187a. ZE - SANTA FÉ DO SUL;EMEIF PROF BENEDICTO DE LIMA;RUA PRESIDENTE VARGAS, 319;SANTA FÉ DO SUL;Da 29ª à 32ª;; 30ª; 31ª; 32ª; 59ª; 81ª; 104ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187a. ZE - SANTA FÉ DO SUL;EMEIF PROFA EDA NEVES DE MELO;RUA TAQUARITINGA, 393;TRÊS FRONTEIRAS;Da 45ª à 46ª;; 92ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187a. ZE - SANTA FÉ DO SUL;EMEIF PROFA ELISABETH MARIA  CAVARETO DE ALMEIDA;RUA DAS AZALÉIAS, 100;SANTA FÉ DO SUL;75ª;;" "",""75ª"; 78ª; 97ª; 105ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187a. ZE - SANTA FÉ DO SUL;ESCOLA MUNICIPAL CRIANÇA FELIZ;RUA SEIS, N. 280;NOVA CANAÃ PAULISTA;Da 47ª à 49ª;; 48ª; 49ª; 60ª; 68ª; 91ª; 96ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187a. ZE - SANTA FÉ DO SUL;FUNDAÇÃO DE EDUCAÇÃO E CULTURA;RUA OITO, 854;SANTA FÉ DO SUL;Da 14ª à 16ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;CENTRO EDUCACIONAL SESI 208;AV. JOAQUIM LOPES ÁGUILA, 1745;LEME;171ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;COLÉGIO COMERCIAL MÁRIO LEME WALTER;RUA EMÍLIO VIOLIM, 194;LEME;Da 72ª à 76ª;; 185ª;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EE. AUGUSTO DE SOUZA SARDINHA;RUA DOS MARIANOS, 63;LEME;152ª.;152ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EE. DR. CUSTÓDIO ÂNGELO DE LIMA;RUA FERNÃO DIAS PAES LEME, 945;LEME;Da 47ª à 53ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EE. DR. LUIZ NARCISO GOMES;RUA DR. JORGE TIBIRIÇÁ, 101;SANTA CRUZ DA CONCEIÇÃO;Da 81ª à 83ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EE. JARDIM ARIANA;RUA ERMELINDO NÉRI, S/N;LEME;160ª;; 211ª;" "",""198ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EE. NEWTON PRADO;RUA JOSÉ MANOEL DE ARRUDA OLIVEIRA, S/N;LEME;Da 24ª à 31ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EE. PROFª ALTIMIRA PINCK;RUA ÂNGELO CONSENTINO, 1400;LEME;90ª;; 188ª; 193ª;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EE. PROF. ARLINDO FÁVARO;RUA JOSÉ LOPES SILVA, 1100;LEME;Da 63ª à 64ª;; 150ª; 166ª; 186ª; 195ª; 208ª;" "",""208ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EE. PROFª MARIA JOAQUINA DE ARRUDA OLIVEIRA;AV. 29 DE AGOSTO, 877;LEME;Da 13ª à 23ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EE. PROF. PEDRO CELESTINO TONOLLI;RUA DAS ARAPONGAS, S/N;LEME;111ª;; 168ª; 204ª;" "",""139ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EE. PROF. QUEIROZ FILHO;RUA MANOEL ABADE, 730;LEME;Da 32ª à 41ª.;33ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EE. PROF. WALDEMAR FERREIRA;RUA PRÓSPERO GRISI, 367;LEME;Da 42ª à 46ª;;" "",""45ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EMEF. BERNARDO GARCIA;RUA PEDRO COSTA, 181;LEME;151ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EMEF. CEL. AUGUSTO CÉSAR;RUA DR. ARMANDO DE SALLES OLIVEIRA, 231;LEME;Da 1ª à 12ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EMEF. MARIA HERMÍNIA RUEGG RAVANINI;RUA PASCHOAL GANÉO, 1267;SANTA CRUZ DA CONCEIÇÃO;122ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EMEF. PROF. ALCIDES KAMMER ANDRADE;RUA LOURENÇO LEME, 956;LEME;Da 65ª à 71ª.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EMEF. PROFª APARECIDA TAUFIC NASSIF MANSUR NAIF;RUA ALECRIM, 131;LEME;88ª;; 148ª; 180ª; 207ª;" "",""180ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EMEF. PROFª DINEI IVETE HAITER ROCHA;RUA JOSÉ TONOLI, 15;LEME;Da 79ª à 80ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EMEF. PROF. MÁRIO ZINNI;RUA PEDRO CALIXTO, 270;LEME;Da 54ª à 57ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EMEF. PROF. PAULO BONFANTI;RUA PAULO BONFANTI, 166;LEME;103ª;; 187ª; 189ª; 200ª;" "",""187ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EMEF. PROFª RAQUEL DOS ANJOS MARCELINO;RUA LIBERATO MONEZI, 502;LEME;Da 58ª à 62ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EMEF. PROFª RUTH ZELINA ALBERS HARDER;RUA FRANCISCO ANITELLI, 145;LEME;92ª;; 156ª; 169ª; 182ª; 210ª;" "",""210ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EMEI. JOSEPHINA INÁCIA DENOFRIO DE CARLI;AV. DR. JOÃO ELIAS DE SOUZA, S/N;LEME;110ª;;" "",""137ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EMEI. MADRE EDUARDA SCHAFFERS;AV. 29 DE AGOSTO, 1126;LEME;99ª;; 196ª;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EMEI. MALAKEI TAUFIC DE ALBUQUERQUE;RUA BASÍLIO VILLA RIOS, S/N;LEME;91ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188a. ZE - LEME;EMEI. PROFª MARIA LEME DE QUEIROZ;RUA INDEPENDÊNCIA, 44;LEME;89ª;;" "",""109ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189a. ZE - ITANHAÉM;CASA - CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE DE ITANHAÉM;ESTRADA CORONEL JOAQUIM BRANCO S/N;ITANHAÉM;256ª.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189a. ZE - ITANHAÉM;EE. AGENOR DE CAMPOS;RUA AYMORES, S/N;MONGAGUÁ;Da 106ª à 115ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189a. ZE - ITANHAÉM;EE. BENEDITO CALIXTO;AVENIDA RUI BARBOSA, 180;ITANHAÉM;Da 11ª à 19ª;;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189a. ZE - ITANHAÉM;EE. DAGOBERTO NOGUEIRA DA FONSECA;RUA PADRE DE CONDE, S/N;ITANHAÉM;Da 1ª à 6ª;;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
